image_file,xmin,ymin,xmax,ymax,manufacturer,variant
1531175.jpg,1,209,1277,628,1.0,33.0
1973442.jpg,12,237,1177,548,1.0,33.0
2067948.jpg,10,137,1191,591,1.0,33.0
0724121.jpg,29,12,995,665,0.0,34.0
0619697.jpg,56,123,981,531,0.0,34.0
2243949.jpg,26,109,999,451,0.0,34.0
0097110.jpg,15,112,798,455,0.0,34.0
0851153.jpg,47,231,1564,728,0.0,34.0
1143414.jpg,4,129,992,457,0.0,34.0
0574292.jpg,4,125,994,446,0.0,34.0
1093637.jpg,20,135,1015,478,0.0,34.0
2026727.jpg,8,136,1193,537,0.0,34.0
0833334.jpg,12,156,1014,526,0.0,34.0
0136181.jpg,42,184,948,496,0.0,34.0
0442919.jpg,42,168,1173,616,0.0,34.0
1426059.jpg,16,230,1583,807,0.0,34.0
0454780.jpg,8,103,991,494,0.0,34.0
1726753.jpg,31,120,994,468,0.0,34.0
1557910.jpg,16,177,1007,487,0.0,34.0
0353522.jpg,21,62,982,594,0.0,34.0
0064202.jpg,506,320,798,417,0.0,34.0
0901370.jpg,15,145,994,488,0.0,34.0
0673361.jpg,3,166,996,458,0.0,34.0
0091356.jpg,29,37,783,349,0.0,34.0
1563459.jpg,1,17,1022,666,0.0,34.0
1890576.jpg,21,86,1007,521,0.0,34.0
0967812.jpg,7,155,995,486,0.0,34.0
0874829.jpg,3,77,1014,510,0.0,34.0
1883803.jpg,6,142,1016,495,0.0,34.0
1122472.jpg,21,140,1268,570,0.0,34.0
0967830.jpg,5,154,990,489,0.0,34.0
0383876.jpg,29,159,1170,608,0.0,34.0
0848058.jpg,8,77,1021,521,0.0,34.0
0167073.jpg,68,159,984,485,0.0,34.0
0562558.jpg,5,131,992,471,0.0,34.0
1110774.jpg,5,140,994,489,0.0,34.0
2222405.jpg,17,164,1008,448,0.0,35.0
2072219.jpg,7,194,1190,542,0.0,35.0
0064891.jpg,35,135,824,395,0.0,35.0
1864787.jpg,15,156,1007,460,0.0,35.0
2080563.jpg,19,178,1006,438,0.0,35.0
1459120.jpg,6,198,1192,557,0.0,35.0
0155603.jpg,22,195,1007,498,0.0,35.0
2206628.jpg,13,165,1013,447,0.0,35.0
1408802.jpg,10,128,1014,487,0.0,35.0
1542796.jpg,30,156,1495,681,0.0,35.0
2132459.jpg,10,175,1017,470,0.0,35.0
0732747.jpg,23,165,1013,512,0.0,35.0
1838529.jpg,3,152,1018,444,0.0,35.0
0447777.jpg,20,80,989,526,0.0,35.0
2096267.jpg,2,3,1196,802,0.0,35.0
1798654.jpg,10,34,1268,662,0.0,35.0
0783933.jpg,7,161,996,502,0.0,35.0
0454747.jpg,11,157,992,442,0.0,35.0
1325112.jpg,9,128,1018,500,0.0,35.0
1539422.jpg,11,218,1493,652,0.0,35.0
1336451.jpg,10,294,1579,754,0.0,35.0
0332910.jpg,37,184,957,458,0.0,35.0
0182178.jpg,54,123,1007,458,0.0,35.0
1256475.jpg,15,255,1586,731,0.0,35.0
2018709.jpg,12,170,1184,573,0.0,35.0
1223346.jpg,14,243,1581,716,0.0,35.0
2262511.jpg,15,205,1184,523,0.0,35.0
1681022.jpg,9,195,1190,542,0.0,35.0
0614080.jpg,2,124,1021,631,0.0,35.0
0136161.jpg,27,178,975,452,0.0,35.0
1521101.jpg,8,163,1193,514,0.0,35.0
0957905.jpg,5,187,989,472,0.0,35.0
1251240.jpg,18,235,1584,729,0.0,35.0
1035114.jpg,1,156,1002,498,2.0,36.0
1619921.jpg,16,200,1492,655,2.0,36.0
1962770.jpg,1,93,1189,631,2.0,36.0
1270710.jpg,6,185,1588,750,2.0,36.0
0764132.jpg,2,126,1018,528,2.0,36.0
0732118.jpg,6,147,994,498,2.0,36.0
1184706.jpg,7,182,1530,697,2.0,36.0
0523179.jpg,10,181,992,480,2.0,36.0
1274803.jpg,12,103,991,453,2.0,36.0
0765604.jpg,16,121,1013,564,2.0,36.0
1052986.jpg,1,16,1022,657,2.0,36.0
0885174.jpg,25,102,992,456,2.0,36.0
1884753.jpg,12,201,1184,534,2.0,36.0
1486550.jpg,22,129,1021,620,2.0,36.0
1581712.jpg,11,200,1489,682,2.0,36.0
0850835.jpg,35,67,995,462,2.0,36.0
1291973.jpg,6,128,987,459,2.0,36.0
1163810.jpg,5,178,1017,482,2.0,36.0
0572863.jpg,5,159,998,487,2.0,36.0
0523148.jpg,9,161,999,485,2.0,36.0
1376795.jpg,14,152,1196,572,2.0,36.0
1008572.jpg,2,44,1020,508,2.0,36.0
0656580.jpg,30,149,1004,523,2.0,36.0
1099167.jpg,23,104,1023,568,2.0,36.0
0738259.jpg,6,185,992,473,2.0,36.0
1173947.jpg,8,172,1015,505,2.0,36.0
0852361.jpg,15,117,1012,489,2.0,36.0
0127649.jpg,20,137,1003,465,2.0,36.0
0793020.jpg,43,146,978,488,2.0,36.0
0799596.jpg,5,115,978,485,2.0,36.0
0582365.jpg,2,133,993,440,2.0,36.0
0920951.jpg,11,99,1013,461,2.0,36.0
2259875.jpg,22,134,1002,465,2.0,36.0
1124054.jpg,3,95,1022,523,2.0,36.0
1159626.jpg,8,99,1013,524,6.0,38.0
0966109.jpg,8,174,1017,486,6.0,38.0
1543693.jpg,6,138,1270,592,6.0,38.0
0923708.jpg,7,181,989,470,6.0,38.0
0136165.jpg,6,173,998,490,6.0,38.0
1277986.jpg,3,178,1142,495,6.0,38.0
1193030.jpg,0,126,1021,537,6.0,38.0
1158113.jpg,26,182,1575,673,6.0,38.0
0143389.jpg,26,148,980,427,6.0,38.0
0922626.jpg,25,219,1577,755,6.0,38.0
1933201.jpg,9,109,992,462,6.0,38.0
1276530.jpg,13,271,1590,789,6.0,38.0
1598901.jpg,10,227,1481,663,6.0,38.0
1358106.jpg,5,152,1020,483,6.0,38.0
1133135.jpg,15,137,1005,478,6.0,38.0
0957225.jpg,1,137,1022,612,6.0,38.0
0143373.jpg,24,141,1013,437,6.0,38.0
1950554.jpg,14,186,1187,599,6.0,38.0
1725762.jpg,7,216,1015,462,6.0,38.0
1192235.jpg,0,172,994,474,6.0,38.0
0662510.jpg,13,249,1005,507,6.0,38.0
1084922.jpg,21,215,1006,466,6.0,38.0
2126018.jpg,6,142,1013,514,6.0,38.0
1615889.jpg,20,206,1490,732,6.0,38.0
1255846.jpg,9,158,996,493,6.0,38.0
0979659.jpg,6,167,989,478,6.0,38.0
0136182.jpg,30,121,1022,496,6.0,38.0
0719827.jpg,11,111,989,542,6.0,38.0
1784215.jpg,6,125,1017,463,6.0,38.0
0992232.jpg,8,123,1012,519,6.0,38.0
1781350.jpg,38,33,1000,687,6.0,38.0
1386685.jpg,9,182,1190,557,6.0,38.0
1552206.jpg,6,209,1589,758,6.0,38.0
0890939.jpg,10,235,1580,733,6.0,39.0
0573944.jpg,4,153,996,466,6.0,39.0
0936618.jpg,17,144,987,487,6.0,39.0
0809054.jpg,32,241,994,496,6.0,39.0
1331909.jpg,0,101,1022,583,6.0,39.0
0917712.jpg,25,203,1510,667,6.0,39.0
0647819.jpg,20,206,665,442,6.0,39.0
0136162.jpg,32,115,1022,420,6.0,39.0
0062260.jpg,205,134,662,326,6.0,39.0
1352225.jpg,6,145,1329,654,6.0,39.0
0134597.jpg,39,183,962,448,6.0,39.0
0570801.jpg,14,184,990,471,6.0,39.0
1313666.jpg,23,144,1028,522,6.0,39.0
0350203.jpg,10,176,992,455,6.0,39.0
0918736.jpg,16,155,1021,485,6.0,39.0
0077518.jpg,27,133,760,336,6.0,39.0
1336071.jpg,34,160,990,489,6.0,39.0
0758359.jpg,2,50,981,487,6.0,39.0
1983851.jpg,6,134,1016,478,6.0,39.0
0167122.jpg,20,173,1006,432,6.0,39.0
1829586.jpg,5,224,1011,452,6.0,39.0
0517105.jpg,1,81,1003,528,6.0,39.0
0420194.jpg,52,212,1148,542,6.0,39.0
0273083.jpg,28,139,1022,617,6.0,39.0
1289187.jpg,22,146,1013,413,6.0,39.0
1541390.jpg,12,215,1332,598,6.0,39.0
0523168.jpg,2,156,996,441,6.0,39.0
0890662.jpg,6,177,1022,496,6.0,39.0
1758701.jpg,9,181,1192,553,6.0,39.0
1104208.jpg,6,168,1017,456,6.0,39.0
0065577.jpg,1,77,757,374,6.0,39.0
1918305.jpg,10,155,1190,560,6.0,39.0
1188038.jpg,6,181,1010,463,6.0,39.0
1001973.jpg,18,229,1539,767,6.0,37.0
1099011.jpg,1,137,1013,595,6.0,37.0
0361575.jpg,2,123,1178,586,6.0,37.0
1818164.jpg,7,160,1017,518,6.0,37.0
0550468.jpg,20,151,1004,492,6.0,37.0
0517633.jpg,35,141,992,490,6.0,37.0
1902706.jpg,2,172,1198,690,6.0,37.0
1070335.jpg,29,185,985,492,6.0,37.0
1006795.jpg,22,235,992,513,6.0,37.0
1030259.jpg,4,137,1022,473,6.0,37.0
2259583.jpg,10,198,1188,619,6.0,37.0
0275249.jpg,39,217,1260,655,6.0,37.0
1451426.jpg,13,238,1527,778,6.0,37.0
1216808.jpg,20,180,1009,501,6.0,37.0
1926848.jpg,9,214,1016,533,6.0,37.0
1600520.jpg,2,28,1022,647,6.0,37.0
1124594.jpg,26,145,996,464,6.0,37.0
1234384.jpg,11,119,1017,467,6.0,37.0
1820311.jpg,24,129,998,494,6.0,37.0
1563979.jpg,14,162,1004,496,6.0,37.0
1417777.jpg,2,32,1019,657,6.0,37.0
1662815.jpg,17,103,1015,493,6.0,37.0
0926152.jpg,41,146,971,481,6.0,37.0
0853775.jpg,43,278,1511,770,6.0,37.0
1228464.jpg,31,241,1572,795,6.0,37.0
1899145.jpg,16,109,1007,461,6.0,37.0
0083356.jpg,22,120,880,414,6.0,37.0
2094357.jpg,82,227,1017,556,6.0,37.0
1980863.jpg,1,161,1189,681,6.0,37.0
1806228.jpg,8,191,1186,568,6.0,37.0
1359885.jpg,8,158,1011,502,6.0,37.0
1714820.jpg,10,188,1189,603,6.0,37.0
2128060.jpg,13,180,1015,469,6.0,37.0
0463096.jpg,98,351,1484,825,6.0,37.0
1630487.jpg,7,203,1016,471,3.0,40.0
1355201.jpg,11,257,1196,566,3.0,40.0
0202466.jpg,36,262,972,510,3.0,40.0
1326007.jpg,21,213,1040,483,3.0,40.0
0169310.jpg,59,212,996,462,3.0,40.0
0048340.jpg,42,115,936,393,3.0,40.0
1455997.jpg,9,232,1186,553,3.0,40.0
1043369.jpg,17,187,992,513,3.0,40.0
0447803.jpg,13,186,992,441,3.0,40.0
1564412.jpg,13,248,1269,592,3.0,40.0
1355200.jpg,11,222,1189,602,3.0,40.0
1772155.jpg,19,238,1477,742,3.0,40.0
1548200.jpg,29,169,1012,508,3.0,40.0
0356149.jpg,91,168,1146,460,3.0,40.0
1036822.jpg,9,211,993,479,3.0,40.0
1540395.jpg,14,189,1018,470,3.0,40.0
0179022.jpg,70,231,971,489,3.0,40.0
0636482.jpg,38,200,959,463,3.0,40.0
0063286.jpg,40,137,713,349,3.0,40.0
0751325.jpg,42,115,983,558,3.0,40.0
1239223.jpg,19,215,1024,485,3.0,40.0
1376991.jpg,12,233,1189,566,3.0,40.0
1094916.jpg,2,230,1021,510,3.0,40.0
0299647.jpg,32,175,1070,461,3.0,40.0
0147028.jpg,42,182,979,463,3.0,40.0
0957980.jpg,10,201,991,518,3.0,40.0
1052486.jpg,16,182,1012,468,3.0,40.0
0174885.jpg,29,196,981,476,3.0,40.0
1422830.jpg,53,174,995,509,3.0,40.0
1484700.jpg,33,204,1065,481,3.0,40.0
1018861.jpg,7,260,988,483,3.0,40.0
1713232.jpg,11,200,992,466,3.0,40.0
0064904.jpg,91,190,879,400,3.0,40.0
2017851.jpg,0,122,1296,775,4.0,41.0
0302019.jpg,30,227,1009,465,4.0,41.0
0038671.jpg,1,113,743,526,4.0,41.0
2116194.jpg,5,204,1013,492,4.0,41.0
1073334.jpg,32,216,1002,453,4.0,41.0
1022382.jpg,5,227,1020,489,4.0,41.0
1623699.jpg,5,325,1492,679,4.0,41.0
1765610.jpg,3,219,1019,472,4.0,41.0
1555985.jpg,32,239,1025,488,4.0,41.0
1323660.jpg,20,243,997,470,4.0,41.0
1094687.jpg,32,240,1005,479,4.0,41.0
0573368.jpg,4,227,996,456,4.0,41.0
1455320.jpg,12,337,1588,738,4.0,41.0
1346116.jpg,12,339,1504,672,4.0,41.0
2003241.jpg,4,274,1195,550,4.0,41.0
0440054.jpg,1,202,1203,716,4.0,41.0
1204271.jpg,18,308,1573,685,4.0,41.0
0875560.jpg,21,195,1000,439,4.0,41.0
1351340.jpg,14,255,1186,520,4.0,41.0
2240254.jpg,6,239,1016,465,4.0,41.0
0918557.jpg,44,347,1475,828,4.0,41.0
0944208.jpg,5,159,1581,911,4.0,41.0
2171061.jpg,12,217,1021,459,4.0,41.0
1098956.jpg,8,214,997,445,4.0,41.0
0233765.jpg,33,230,996,476,4.0,41.0
0500443.jpg,44,212,928,438,4.0,41.0
2236360.jpg,6,198,1014,447,4.0,41.0
1879981.jpg,55,217,1052,460,4.0,41.0
0337951.jpg,6,209,990,427,4.0,41.0
1351195.jpg,7,229,1187,507,4.0,41.0
2124340.jpg,22,212,1070,458,4.0,41.0
0279936.jpg,26,157,974,470,4.0,41.0
0960135.jpg,26,206,994,424,4.0,41.0
1522867.jpg,18,122,1015,458,19.0,42.0
0774035.jpg,20,87,1004,407,19.0,42.0
1364712.jpg,4,143,1273,540,19.0,42.0
1085194.jpg,9,46,1182,522,19.0,42.0
1414395.jpg,64,189,927,471,19.0,42.0
1794564.jpg,4,90,1020,532,19.0,42.0
1033590.jpg,1,5,1021,636,19.0,42.0
0939510.jpg,5,127,987,457,19.0,42.0
2260054.jpg,18,186,1284,582,19.0,42.0
0967838.jpg,6,117,996,483,19.0,42.0
0773222.jpg,15,133,1009,454,19.0,42.0
0280348.jpg,1,140,922,443,19.0,42.0
1940180.jpg,14,236,1185,539,19.0,42.0
1543648.jpg,35,66,1019,500,19.0,42.0
1931897.jpg,22,166,1179,552,19.0,42.0
2049579.jpg,3,88,1023,498,19.0,42.0
0434345.jpg,22,141,1142,589,19.0,42.0
0771762.jpg,19,143,1006,451,19.0,42.0
1404391.jpg,10,192,1271,559,19.0,42.0
1196802.jpg,6,111,992,493,19.0,42.0
0610659.jpg,28,88,1007,456,19.0,42.0
1534869.jpg,2,140,1009,497,19.0,42.0
0573367.jpg,2,102,998,454,19.0,42.0
0875344.jpg,11,114,999,479,19.0,42.0
0962825.jpg,4,3,1020,695,19.0,42.0
0772253.jpg,1,132,1004,486,19.0,42.0
1522562.jpg,11,155,1011,437,19.0,42.0
0958085.jpg,7,100,992,502,19.0,42.0
1373821.jpg,12,80,1010,512,19.0,42.0
0883339.jpg,38,78,989,476,19.0,42.0
1055698.jpg,78,143,955,448,19.0,42.0
0978113.jpg,6,88,998,428,19.0,42.0
0977928.jpg,1,69,1022,617,19.0,42.0
1048528.jpg,5,49,1017,498,19.0,42.0
0602228.jpg,16,166,1156,501,12.0,43.0
0975825.jpg,7,218,994,481,12.0,43.0
0422859.jpg,447,205,758,300,12.0,43.0
0174884.jpg,9,179,1004,446,12.0,43.0
0573369.jpg,4,242,994,518,12.0,43.0
0704643.jpg,5,201,988,503,12.0,43.0
1461334.jpg,10,263,1188,573,12.0,43.0
1649868.jpg,13,124,1022,641,12.0,43.0
1619369.jpg,1,47,1017,626,12.0,43.0
0800871.jpg,15,192,998,448,12.0,43.0
0458675.jpg,13,201,994,481,12.0,43.0
1654709.jpg,3,21,1003,734,12.0,43.0
0953525.jpg,1,202,994,474,12.0,43.0
1535841.jpg,23,208,1004,468,12.0,43.0
1287590.jpg,5,89,993,484,12.0,43.0
1336323.jpg,0,107,1007,433,12.0,43.0
2021848.jpg,17,242,1193,573,12.0,43.0
0586259.jpg,33,240,1168,568,12.0,43.0
0336316.jpg,2,13,873,634,12.0,43.0
1455902.jpg,10,281,1192,561,12.0,43.0
1383371.jpg,14,200,1180,638,12.0,43.0
0576251.jpg,8,193,999,491,12.0,43.0
1023003.jpg,25,202,1177,644,12.0,43.0
0548477.jpg,1,152,1010,474,12.0,43.0
0492493.jpg,10,80,994,355,12.0,43.0
0735009.jpg,7,192,998,498,12.0,43.0
1278429.jpg,7,192,1021,513,12.0,43.0
1036801.jpg,17,47,997,650,12.0,43.0
1284221.jpg,9,198,977,486,12.0,43.0
1586905.jpg,43,59,1067,754,12.0,43.0
1941127.jpg,16,236,940,476,12.0,43.0
1255008.jpg,2,177,1278,613,12.0,43.0
1010452.jpg,69,250,1143,551,12.0,43.0
0059107.jpg,26,129,727,326,7.0,44.0
0362859.jpg,7,231,1187,523,7.0,44.0
2184006.jpg,37,240,1058,478,7.0,44.0
0235626.jpg,89,203,865,425,7.0,44.0
1633873.jpg,7,197,1016,437,7.0,44.0
0855449.jpg,37,366,1561,720,7.0,44.0
1567620.jpg,14,142,1006,591,7.0,44.0
1037465.jpg,5,187,1014,475,7.0,44.0
0184899.jpg,37,252,994,472,7.0,44.0
1616482.jpg,7,242,1016,472,7.0,44.0
0712062.jpg,20,209,1028,454,7.0,44.0
0275729.jpg,34,287,1263,584,7.0,44.0
0996526.jpg,23,259,1423,702,7.0,44.0
0942395.jpg,31,185,1014,542,7.0,44.0
2192666.jpg,14,209,1016,505,7.0,44.0
1379571.jpg,11,164,1014,463,7.0,44.0
2201197.jpg,9,209,1014,482,7.0,44.0
0662509.jpg,35,224,990,529,7.0,44.0
1784292.jpg,9,170,1017,449,7.0,44.0
0136184.jpg,29,192,1010,434,7.0,44.0
1355445.jpg,14,326,1587,739,7.0,44.0
1337508.jpg,8,238,1182,529,7.0,44.0
1700606.jpg,12,182,1009,461,7.0,44.0
0848069.jpg,7,177,1013,474,7.0,44.0
0454583.jpg,8,203,995,444,7.0,44.0
0523218.jpg,4,210,996,451,7.0,44.0
0313724.jpg,60,202,919,445,7.0,44.0
0870126.jpg,0,94,1022,643,7.0,44.0
2031889.jpg,9,180,1193,576,7.0,44.0
2123951.jpg,7,233,1187,515,7.0,44.0
1204184.jpg,18,327,1561,698,7.0,44.0
0340217.jpg,14,201,1011,446,7.0,44.0
0130598.jpg,45,279,939,500,7.0,44.0
2234631.jpg,45,268,1177,547,7.0,45.0
1979606.jpg,2,69,1198,719,7.0,45.0
0917341.jpg,51,304,1563,660,7.0,45.0
1337461.jpg,12,258,1186,529,7.0,45.0
0394078.jpg,65,262,1136,563,7.0,45.0
0849350.jpg,8,177,1010,513,7.0,45.0
2243380.jpg,9,290,1184,538,7.0,45.0
0245920.jpg,33,273,1161,532,7.0,45.0
1189525.jpg,5,238,990,428,7.0,45.0
2207336.jpg,34,251,1076,496,7.0,45.0
1338551.jpg,23,245,1023,472,7.0,45.0
1198137.jpg,28,221,1027,466,7.0,45.0
2189858.jpg,32,257,1074,512,7.0,45.0
0955449.jpg,19,293,1509,684,7.0,45.0
1243371.jpg,26,206,1032,456,7.0,45.0
0435289.jpg,66,280,1307,581,7.0,45.0
0931743.jpg,45,330,1551,691,7.0,45.0
1249564.jpg,23,215,1031,462,7.0,45.0
1186595.jpg,6,209,982,442,7.0,45.0
2059195.jpg,21,220,1007,441,7.0,45.0
1498555.jpg,33,214,1066,469,7.0,45.0
0476813.jpg,84,120,985,522,7.0,45.0
2070642.jpg,10,192,1193,589,7.0,45.0
2024691.jpg,5,284,1183,568,7.0,45.0
0728571.jpg,35,231,1016,464,7.0,45.0
0888030.jpg,11,232,1012,539,7.0,45.0
0929800.jpg,24,367,1501,722,7.0,45.0
1719820.jpg,9,235,1190,534,7.0,45.0
0487399.jpg,12,229,990,439,7.0,45.0
1260949.jpg,18,219,1009,452,7.0,45.0
2070772.jpg,34,255,1056,505,7.0,45.0
1385344.jpg,4,223,1017,459,7.0,45.0
1232502.jpg,4,206,993,454,7.0,45.0
0357866.jpg,24,211,1184,482,7.0,45.0
1647811.jpg,9,251,1186,502,7.0,46.0
1503445.jpg,12,111,1021,518,7.0,46.0
1552976.jpg,27,229,1080,456,7.0,46.0
1559654.jpg,1,21,1022,623,7.0,46.0
1692199.jpg,22,241,1078,474,7.0,46.0
1763779.jpg,7,283,1190,521,7.0,46.0
1055154.jpg,2,289,1193,563,7.0,46.0
1058493.jpg,40,329,1578,649,7.0,46.0
1663301.jpg,16,350,1481,639,7.0,46.0
2193787.jpg,430,216,1023,683,7.0,46.0
1567825.jpg,18,238,1019,443,7.0,46.0
1623412.jpg,18,358,1591,709,7.0,46.0
1554751.jpg,30,226,1072,489,7.0,46.0
1377655.jpg,33,266,1028,485,7.0,46.0
2154432.jpg,13,249,1185,533,7.0,46.0
1124972.jpg,29,283,1008,490,7.0,46.0
1542646.jpg,6,194,1013,505,7.0,46.0
1762142.jpg,8,282,1181,522,7.0,46.0
2090708.jpg,4,192,1014,450,7.0,46.0
1708263.jpg,9,266,1192,525,7.0,46.0
1558772.jpg,13,133,1022,531,7.0,46.0
1465847.jpg,1,158,1018,494,7.0,46.0
1903010.jpg,7,271,1188,521,7.0,46.0
1861594.jpg,5,306,1190,550,7.0,46.0
1275811.jpg,7,279,1270,551,7.0,46.0
1113449.jpg,3,215,1019,443,7.0,46.0
1517329.jpg,18,241,1003,438,7.0,46.0
2221719.jpg,7,261,1197,497,7.0,46.0
1781328.jpg,14,253,1014,453,7.0,46.0
2117313.jpg,11,272,1194,532,7.0,46.0
1348827.jpg,8,270,1588,771,7.0,46.0
1342007.jpg,6,283,1185,518,7.0,46.0
1929102.jpg,11,120,1198,611,7.0,46.0
1072668.jpg,97,204,953,472,8.0,47.0
1923371.jpg,20,163,1197,631,8.0,47.0
1711195.jpg,4,198,1022,465,8.0,47.0
1249912.jpg,6,186,996,514,8.0,47.0
1647142.jpg,3,126,1019,542,8.0,47.0
1221755.jpg,2,145,1021,556,8.0,47.0
1028490.jpg,79,66,963,568,8.0,47.0
1172360.jpg,3,97,1020,561,8.0,47.0
1488620.jpg,14,119,1013,481,8.0,47.0
1103952.jpg,68,168,970,483,8.0,47.0
2157114.jpg,32,119,998,517,8.0,47.0
1287207.jpg,1,12,1018,676,8.0,47.0
2243572.jpg,83,139,1129,636,8.0,47.0
1338515.jpg,13,188,1014,519,8.0,47.0
1502612.jpg,3,135,1021,575,8.0,47.0
2244487.jpg,12,182,1189,576,8.0,47.0
1683150.jpg,43,171,1018,477,8.0,47.0
0564217.jpg,49,69,1179,517,8.0,47.0
2072465.jpg,34,156,992,497,8.0,47.0
0896106.jpg,8,228,1017,544,8.0,47.0
0974654.jpg,22,170,1006,508,8.0,47.0
1125619.jpg,9,184,973,500,8.0,47.0
0509496.jpg,59,319,1563,791,8.0,47.0
2259104.jpg,3,198,1194,628,8.0,47.0
0890644.jpg,18,193,1003,535,8.0,47.0
1340401.jpg,53,157,981,480,8.0,47.0
1709268.jpg,29,174,1004,478,8.0,47.0
1739298.jpg,6,71,1019,606,8.0,47.0
2180098.jpg,24,165,995,489,8.0,47.0
0747557.jpg,33,138,962,473,8.0,47.0
0743928.jpg,0,166,1190,601,8.0,47.0
1726480.jpg,8,147,1018,477,8.0,47.0
1126597.jpg,9,197,994,505,8.0,47.0
0789704.jpg,54,227,1559,769,8.0,48.0
0323097.jpg,13,124,993,519,8.0,48.0
0602762.jpg,1,178,984,506,8.0,48.0
0304640.jpg,200,135,726,331,8.0,48.0
1146070.jpg,8,141,987,507,8.0,48.0
0796297.jpg,1,151,984,571,8.0,48.0
2116123.jpg,5,109,1022,574,8.0,48.0
0184369.jpg,30,120,992,476,8.0,48.0
0995399.jpg,3,137,994,503,8.0,48.0
1146069.jpg,10,174,988,498,8.0,48.0
1043800.jpg,8,140,991,499,8.0,48.0
1337501.jpg,20,110,1190,639,8.0,48.0
0979649.jpg,17,82,985,598,8.0,48.0
1017972.jpg,2,73,1000,482,8.0,48.0
2096268.jpg,315,296,1020,544,8.0,48.0
1036821.jpg,5,159,994,505,8.0,48.0
1337502.jpg,12,71,1187,663,8.0,48.0
1785533.jpg,17,147,1189,619,8.0,48.0
1769168.jpg,16,158,1007,513,8.0,48.0
0279893.jpg,14,193,685,445,8.0,48.0
0851157.jpg,84,239,1551,782,8.0,48.0
1347237.jpg,1,17,1022,686,8.0,48.0
1911423.jpg,6,85,1198,730,8.0,48.0
0809454.jpg,32,207,994,562,8.0,48.0
1156006.jpg,10,157,974,506,8.0,48.0
0362903.jpg,24,153,1180,607,8.0,48.0
0816285.jpg,27,125,1018,554,8.0,48.0
1345203.jpg,9,169,1179,586,8.0,48.0
1449582.jpg,37,183,1024,526,8.0,48.0
0175724.jpg,62,147,979,504,8.0,48.0
1337511.jpg,9,173,1184,599,8.0,48.0
1540297.jpg,18,146,1008,502,8.0,48.0
0302987.jpg,322,308,691,505,8.0,48.0
0301977.jpg,21,212,1008,574,8.0,48.0
2066265.jpg,33,155,1176,592,8.0,49.0
1737573.jpg,1,37,1021,654,8.0,49.0
1767578.jpg,12,218,1009,491,8.0,49.0
1936341.jpg,18,66,1185,710,8.0,49.0
0466917.jpg,41,170,867,467,8.0,49.0
1351592.jpg,47,139,1008,495,8.0,49.0
1646257.jpg,14,135,1021,589,8.0,49.0
2073069.jpg,9,160,1015,485,8.0,49.0
2066882.jpg,7,150,1017,482,8.0,49.0
0093500.jpg,27,169,877,455,8.0,49.0
1774335.jpg,6,195,1012,506,8.0,49.0
1768891.jpg,10,153,1011,509,8.0,49.0
1675548.jpg,12,160,1190,588,8.0,49.0
1601572.jpg,5,86,1012,570,8.0,49.0
1878581.jpg,5,153,1018,504,8.0,49.0
1681554.jpg,9,150,1012,555,8.0,49.0
1050675.jpg,19,141,999,509,8.0,49.0
2040355.jpg,9,130,1018,494,8.0,49.0
1921500.jpg,12,139,1018,487,8.0,49.0
1806229.jpg,6,230,1186,559,8.0,49.0
1135961.jpg,27,205,1022,503,8.0,49.0
1060984.jpg,30,142,997,487,8.0,49.0
1066523.jpg,13,154,1159,590,8.0,49.0
1824499.jpg,11,122,1014,497,8.0,49.0
1694806.jpg,13,179,1008,478,8.0,49.0
1807111.jpg,7,149,1020,502,8.0,49.0
1560577.jpg,10,171,1269,592,8.0,49.0
1882581.jpg,19,114,1006,469,8.0,49.0
1818166.jpg,10,115,1009,525,8.0,49.0
1047759.jpg,58,203,971,493,8.0,49.0
1686421.jpg,6,177,1192,597,8.0,49.0
1550758.jpg,18,232,1586,793,8.0,49.0
1960029.jpg,18,150,1191,628,8.0,49.0
0521262.jpg,21,152,1011,455,8.0,50.0
1943161.jpg,14,164,1191,553,8.0,50.0
1806232.jpg,7,172,1189,539,8.0,50.0
1401605.jpg,6,175,1242,605,8.0,50.0
2036176.jpg,6,75,1018,523,8.0,50.0
1689673.jpg,19,211,1002,477,8.0,50.0
1889545.jpg,8,142,1013,480,8.0,50.0
1034888.jpg,32,151,1002,506,8.0,50.0
1239645.jpg,14,137,1010,472,8.0,50.0
0524795.jpg,24,164,997,463,8.0,50.0
1571317.jpg,8,171,1277,617,8.0,50.0
1585256.jpg,2,141,1020,494,8.0,50.0
0759286.jpg,60,218,982,541,8.0,50.0
2231272.jpg,16,105,1010,478,8.0,50.0
2139323.jpg,17,136,1003,465,8.0,50.0
0584541.jpg,32,139,987,496,8.0,50.0
1468804.jpg,10,174,1273,611,8.0,50.0
1158577.jpg,12,162,997,467,8.0,50.0
2139677.jpg,20,158,1009,460,8.0,50.0
0781149.jpg,21,134,998,494,8.0,50.0
1672431.jpg,7,147,1192,624,8.0,50.0
1084078.jpg,6,144,1186,535,8.0,50.0
1042331.jpg,12,170,1001,487,8.0,50.0
1398168.jpg,13,151,1013,480,8.0,50.0
1897992.jpg,15,203,992,506,8.0,50.0
2175260.jpg,10,168,1021,523,8.0,50.0
1900831.jpg,7,113,1184,556,8.0,50.0
1726483.jpg,10,90,979,460,8.0,50.0
1037834.jpg,22,16,1022,530,8.0,50.0
