image_file,xmin,ymin,xmax,ymax,manufacturer,variant
1931897.jpg,22,166,1179,552,19.0,42.0
1345202.jpg,11,198,1191,582,8.0,50.0
1913803.jpg,7,159,1193,587,13.0,64.0
1216468.jpg,35,157,971,513,10.0,74.0
0498907.jpg,0,86,992,572,4.0,41.0
0939577.jpg,112,308,977,652,16.0,77.0
1707955.jpg,6,189,988,432,4.0,10.0
0917396.jpg,78,165,964,495,25.0,94.0
1549188.jpg,4,194,1267,580,6.0,39.0
0362903.jpg,24,153,1180,607,8.0,48.0
1642987.jpg,8,188,1015,460,17.0,81.0
0901529.jpg,8,179,996,496,19.0,84.0
0921023.jpg,3,177,992,451,12.0,55.0
2213540.jpg,6,204,1195,551,13.0,64.0
1902309.jpg,11,155,1189,556,4.0,16.0
1461266.jpg,10,241,1182,517,1.0,32.0
1569462.jpg,20,179,1018,486,15.0,89.0
1310734.jpg,30,173,1019,465,6.0,39.0
1383371.jpg,14,200,1180,638,12.0,43.0
0496749.jpg,17,155,1022,436,4.0,15.0
1585848.jpg,41,252,1079,470,21.0,88.0
1861128.jpg,22,138,989,489,6.0,82.0
1143131.jpg,7,161,993,450,4.0,19.0
0688099.jpg,3,264,984,432,21.0,88.0
0796296.jpg,19,149,1022,492,12.0,54.0
1784221.jpg,4,134,1021,529,21.0,73.0
1404383.jpg,13,184,1020,485,29.0,58.0
2218526.jpg,15,190,1193,513,4.0,20.0
1373934.jpg,6,183,1019,498,3.0,90.0
1358106.jpg,5,152,1020,483,6.0,38.0
1014304.jpg,32,249,1576,746,25.0,93.0
1870658.jpg,18,149,1014,442,1.0,27.0
1382524.jpg,7,203,1270,579,4.0,16.0
1226979.jpg,26,152,1027,526,12.0,54.0
0353107.jpg,20,101,1011,449,29.0,60.0
1564774.jpg,18,221,1484,698,4.0,3.0
1741949.jpg,10,114,1015,465,25.0,93.0
0450540.jpg,40,234,968,490,1.0,30.0
0647819.jpg,20,206,665,442,6.0,39.0
0411770.jpg,62,116,1198,747,15.0,89.0
0440128.jpg,62,248,1180,545,3.0,40.0
1542770.jpg,1,16,1008,563,1.0,26.0
1258502.jpg,8,190,1018,461,13.0,65.0
1337501.jpg,20,110,1190,639,8.0,48.0
1280503.jpg,28,138,1028,509,1.0,33.0
2147921.jpg,9,129,1012,512,4.0,14.0
1170135.jpg,19,151,1002,502,26.0,95.0
1838649.jpg,8,154,1017,449,4.0,17.0
1931136.jpg,19,124,1010,508,10.0,74.0
1529412.jpg,8,198,1020,457,16.0,76.0
0151664.jpg,39,162,987,537,13.0,67.0
0227135.jpg,14,220,1002,449,7.0,44.0
1035114.jpg,1,156,1002,498,2.0,36.0
0063292.jpg,14,101,787,310,27.0,97.0
0687267.jpg,67,179,1173,538,4.0,3.0
1544139.jpg,18,197,1012,498,28.0,99.0
1301856.jpg,8,174,1015,468,6.0,38.0
2094380.jpg,22,220,1182,532,4.0,20.0
0454760.jpg,12,144,986,544,25.0,94.0
0852827.jpg,1,14,1023,674,4.0,10.0
0514738.jpg,60,305,1555,707,17.0,80.0
0793692.jpg,0,144,1022,567,23.0,91.0
0075758.jpg,43,132,791,301,4.0,1.0
1037436.jpg,8,143,1014,479,0.0,35.0
1047792.jpg,10,176,1002,495,25.0,93.0
1117057.jpg,6,191,1019,525,28.0,99.0
1850446.jpg,9,104,1013,520,25.0,94.0
1429709.jpg,8,163,1257,553,4.0,9.0
0948003.jpg,31,129,1002,509,10.0,74.0
1995036.jpg,8,173,1006,502,7.0,51.0
1223202.jpg,0,147,1022,587,24.0,62.0
0771162.jpg,39,126,991,456,21.0,52.0
0694463.jpg,7,157,993,486,1.0,25.0
1617994.jpg,10,99,1002,665,16.0,76.0
1198694.jpg,32,257,1372,639,21.0,56.0
0523171.jpg,5,142,994,461,21.0,52.0
1767106.jpg,14,299,1487,662,4.0,13.0
2188165.jpg,7,194,1191,543,4.0,14.0
1013667.jpg,23,318,1577,714,1.0,31.0
1204185.jpg,17,315,1583,726,13.0,70.0
1248148.jpg,15,320,1564,697,16.0,78.0
0880579.jpg,11,108,986,493,19.0,42.0
0134595.jpg,36,110,985,470,16.0,77.0
0195017.jpg,21,158,1022,454,18.0,83.0
1806211.jpg,10,183,1185,574,7.0,51.0
1924170.jpg,24,264,1180,623,13.0,68.0
2243380.jpg,9,290,1184,538,7.0,45.0
0732526.jpg,9,196,1005,457,21.0,56.0
0913940.jpg,22,179,1033,502,17.0,81.0
2248582.jpg,7,246,1016,480,13.0,69.0
1973457.jpg,11,138,1186,578,4.0,6.0
1623436.jpg,1,125,1020,612,9.0,92.0
1668966.jpg,12,94,1007,476,25.0,94.0
0732693.jpg,50,207,1000,473,1.0,29.0
1619889.jpg,12,270,1494,638,27.0,97.0
1283960.jpg,10,214,1269,599,21.0,85.0
0198447.jpg,11,262,1004,447,21.0,86.0
0225217.jpg,19,190,989,464,4.0,14.0
1927313.jpg,6,170,1192,534,4.0,3.0
1260949.jpg,18,219,1009,452,7.0,45.0
1688962.jpg,19,153,1013,483,3.0,90.0
2031382.jpg,11,165,1194,518,4.0,4.0
1312509.jpg,11,177,1188,572,8.0,50.0
1961232.jpg,12,171,1185,563,22.0,96.0
2094375.jpg,7,166,1167,584,22.0,96.0
2220738.jpg,25,282,1280,598,4.0,18.0
1009831.jpg,116,168,912,426,4.0,0.0
1036701.jpg,6,190,996,466,12.0,54.0
1243688.jpg,21,148,1014,533,6.0,37.0
1071955.jpg,10,198,1180,543,7.0,51.0
1200712.jpg,5,214,1195,574,4.0,13.0
1026363.jpg,24,177,1030,490,4.0,14.0
2162362.jpg,65,204,1188,604,7.0,51.0
1456005.jpg,16,221,1186,551,4.0,19.0
1538518.jpg,9,198,1016,472,16.0,76.0
1228062.jpg,19,130,1543,766,8.0,50.0
1043778.jpg,14,131,988,534,29.0,60.0
1980084.jpg,3,159,1020,501,1.0,25.0
1097907.jpg,1,59,1017,570,1.0,24.0
1158571.jpg,13,199,997,475,3.0,40.0
0875344.jpg,11,114,999,479,19.0,42.0
0237115.jpg,46,99,994,602,6.0,38.0
0576236.jpg,4,115,998,489,18.0,83.0
2101213.jpg,8,288,1190,526,7.0,46.0
1032474.jpg,6,111,1004,458,29.0,58.0
0691271.jpg,48,210,1013,471,21.0,73.0
1012153.jpg,18,348,1564,729,16.0,76.0
0497885.jpg,8,202,988,439,17.0,81.0
0868108.jpg,2,5,998,679,29.0,61.0
2230428.jpg,9,135,1195,541,1.0,22.0
1539352.jpg,4,99,1490,891,0.0,34.0
0732201.jpg,28,265,1252,612,4.0,19.0
0496773.jpg,87,111,1019,498,4.0,18.0
1345042.jpg,49,176,1021,568,4.0,18.0
0988536.jpg,8,163,1017,479,27.0,97.0
1058494.jpg,19,319,1558,640,7.0,46.0
0744732.jpg,4,183,994,449,4.0,11.0
1735070.jpg,10,124,1016,501,14.0,71.0
0850835.jpg,35,67,995,462,2.0,36.0
0233756.jpg,14,184,988,460,4.0,11.0
0944253.jpg,3,95,994,492,4.0,6.0
1758713.jpg,9,258,1193,546,1.0,31.0
0143364.jpg,1,77,945,456,4.0,5.0
1539360.jpg,7,211,1271,567,13.0,70.0
0901500.jpg,14,203,992,458,19.0,84.0
1165651.jpg,78,190,992,463,21.0,56.0
0701760.jpg,7,173,992,458,4.0,14.0
0062694.jpg,0,13,798,435,12.0,54.0
0920417.jpg,4,157,991,484,0.0,34.0
0174885.jpg,29,196,981,476,3.0,40.0
1820319.jpg,18,133,1023,559,4.0,19.0
0781086.jpg,11,200,998,495,12.0,53.0
1037167.jpg,9,111,1006,476,7.0,51.0
0564160.jpg,66,184,991,438,12.0,55.0
0610689.jpg,29,221,1438,720,21.0,52.0
1553898.jpg,3,173,1272,581,1.0,25.0
0706281.jpg,8,143,992,482,4.0,3.0
1467620.jpg,8,279,1590,770,1.0,28.0
2132459.jpg,10,175,1017,470,0.0,35.0
1276727.jpg,14,43,1022,637,17.0,80.0
1884992.jpg,10,157,1159,524,4.0,9.0
0921743.jpg,15,289,1532,697,7.0,44.0
1188390.jpg,6,187,1014,462,4.0,1.0
2148543.jpg,6,123,1019,531,3.0,90.0
0143396.jpg,42,217,1021,442,27.0,98.0
2049579.jpg,3,88,1023,498,19.0,42.0
1362802.jpg,11,90,1019,447,4.0,5.0
1767092.jpg,15,211,1478,806,3.0,90.0
1334472.jpg,8,227,1192,521,4.0,15.0
1541387.jpg,13,186,1213,552,6.0,39.0
0438658.jpg,9,147,995,456,4.0,4.0
0939486.jpg,5,170,995,487,25.0,93.0
2163061.jpg,9,187,1190,594,1.0,25.0
0657801.jpg,28,309,1570,670,21.0,56.0
1393334.jpg,18,110,1009,447,4.0,3.0
1479680.jpg,6,113,1016,482,10.0,74.0
1601486.jpg,287,224,1005,430,12.0,54.0
1400105.jpg,3,81,1022,545,4.0,6.0
1940184.jpg,10,162,1188,506,19.0,42.0
1754185.jpg,10,244,1268,602,12.0,53.0
0988091.jpg,34,136,1006,571,1.0,24.0
1288661.jpg,1,185,1191,510,4.0,0.0
2188608.jpg,11,166,1018,468,0.0,35.0
2147230.jpg,11,195,1188,535,29.0,61.0
0598742.jpg,78,227,912,473,12.0,53.0
0944175.jpg,4,186,989,443,27.0,97.0
2160776.jpg,13,49,1022,607,9.0,92.0
0957896.jpg,10,154,990,460,4.0,8.0
0100213.jpg,1,65,759,360,4.0,2.0
1059777.jpg,2,270,1021,462,21.0,86.0
0944240.jpg,5,205,997,437,27.0,98.0
1111277.jpg,13,234,1188,574,1.0,29.0
0842381.jpg,5,129,995,496,4.0,6.0
0403850.jpg,1,183,1023,631,23.0,91.0
1115404.jpg,10,221,991,442,16.0,76.0
1538799.jpg,10,186,1224,592,6.0,37.0
1289187.jpg,22,146,1013,413,6.0,39.0
0572858.jpg,9,228,993,492,12.0,53.0
0274621.jpg,46,178,965,491,4.0,8.0
1223334.jpg,19,275,1590,734,1.0,29.0
1977817.jpg,5,131,1013,483,25.0,94.0
1192235.jpg,0,172,994,474,6.0,38.0
1405302.jpg,6,145,1021,588,23.0,91.0
1543493.jpg,16,128,1256,643,10.0,75.0
1869886.jpg,8,186,1183,533,18.0,83.0
0973383.jpg,18,238,1572,804,1.0,24.0
0808956.jpg,9,75,1016,484,21.0,52.0
1730214.jpg,17,221,992,495,29.0,58.0
0713645.jpg,3,70,952,633,4.0,10.0
0719823.jpg,7,119,990,519,0.0,34.0
0901522.jpg,5,143,999,453,19.0,84.0
2106315.jpg,9,152,1191,542,16.0,77.0
0442918.jpg,1,137,1159,632,4.0,6.0
2133743.jpg,8,114,1020,496,20.0,72.0
0221294.jpg,24,170,992,462,4.0,9.0
1342280.jpg,13,214,1186,512,27.0,97.0
2236962.jpg,10,162,1015,465,4.0,4.0
0296117.jpg,47,163,980,448,19.0,84.0
1340192.jpg,83,155,964,462,4.0,0.0
1900368.jpg,4,225,1192,536,1.0,31.0
0691667.jpg,21,219,1251,607,6.0,39.0
0067865.jpg,85,142,735,309,1.0,22.0
0920421.jpg,7,147,994,487,2.0,36.0
1447976.jpg,10,331,1593,715,7.0,45.0
0977239.jpg,6,190,987,486,13.0,67.0
2132127.jpg,7,131,1018,491,4.0,16.0
1332077.jpg,1,82,1022,639,13.0,68.0
0384439.jpg,119,180,1102,541,10.0,75.0
0799583.jpg,2,226,992,446,1.0,32.0
2123951.jpg,7,233,1187,515,7.0,44.0
1553820.jpg,8,291,1274,538,21.0,86.0
0996414.jpg,17,275,1519,773,15.0,89.0
2111015.jpg,12,171,1010,447,21.0,86.0
1444715.jpg,12,298,1560,776,8.0,49.0
0968259.jpg,299,141,1022,581,1.0,31.0
0941235.jpg,9,231,1037,484,7.0,45.0
0356149.jpg,91,168,1146,460,3.0,40.0
1879894.jpg,8,165,1184,544,4.0,3.0
2119860.jpg,19,240,1187,531,4.0,20.0
1980863.jpg,1,161,1189,681,6.0,37.0
2226295.jpg,13,226,1189,551,4.0,10.0
1534214.jpg,8,167,1018,448,4.0,15.0
1445587.jpg,5,192,1018,449,21.0,88.0
2188167.jpg,8,174,1189,546,4.0,17.0
1960029.jpg,18,150,1191,628,8.0,49.0
2123736.jpg,9,150,1188,580,21.0,73.0
0849197.jpg,39,282,1252,645,1.0,29.0
2046004.jpg,12,166,1192,557,4.0,3.0
1264190.jpg,12,299,1587,703,13.0,69.0
0875351.jpg,10,203,999,488,12.0,54.0
1408802.jpg,10,128,1014,487,0.0,35.0
0237111.jpg,16,127,981,460,1.0,25.0
1644651.jpg,13,147,1016,466,7.0,51.0
1468752.jpg,1,119,1006,585,26.0,95.0
0105827.jpg,7,134,764,337,27.0,97.0
0875281.jpg,9,200,992,422,4.0,1.0
0936782.jpg,35,145,1009,530,4.0,16.0
0973290.jpg,86,192,985,464,1.0,25.0
0818052.jpg,7,16,1018,554,29.0,57.0
1831582.jpg,17,223,1080,500,12.0,54.0
0481842.jpg,30,131,1157,591,1.0,23.0
1577705.jpg,9,311,1490,660,27.0,98.0
0939509.jpg,6,189,988,478,3.0,40.0
1192172.jpg,8,87,1010,558,6.0,82.0
2206626.jpg,53,226,1148,629,7.0,51.0
1459173.jpg,10,165,1181,584,4.0,5.0
2034205.jpg,17,120,1003,485,13.0,66.0
0758399.jpg,62,105,990,446,13.0,64.0
1611252.jpg,10,176,1487,740,4.0,7.0
1084078.jpg,6,144,1186,535,8.0,50.0
1870552.jpg,27,170,1007,443,4.0,19.0
2118977.jpg,9,120,1020,500,26.0,95.0
0174901.jpg,2,142,990,365,12.0,55.0
1776805.jpg,8,200,1486,700,13.0,67.0
2164771.jpg,13,224,1188,576,16.0,78.0
1276530.jpg,13,271,1590,789,6.0,38.0
0996410.jpg,18,279,1562,665,1.0,31.0
1025794.jpg,3,144,998,431,4.0,0.0
0275123.jpg,31,299,1270,563,4.0,1.0
1922017.jpg,9,97,1191,670,20.0,72.0
1188112.jpg,22,247,1451,602,29.0,61.0
0233765.jpg,33,230,996,476,4.0,41.0
1719897.jpg,15,210,1182,571,8.0,49.0
0974653.jpg,23,210,994,530,8.0,47.0
0457865.jpg,10,142,986,482,4.0,5.0
0788474.jpg,6,105,995,598,1.0,24.0
0209555.jpg,24,160,1000,464,21.0,52.0
1634649.jpg,5,180,1018,544,24.0,62.0
2106203.jpg,11,208,1192,552,15.0,89.0
1152126.jpg,2,137,1020,559,16.0,78.0
0195718.jpg,2,92,1005,520,1.0,29.0
1552161.jpg,11,310,1587,713,1.0,31.0
0918557.jpg,44,347,1475,828,4.0,41.0
0709875.jpg,149,269,844,445,12.0,53.0
0895159.jpg,0,129,990,449,18.0,83.0
1461262.jpg,10,247,1188,539,21.0,87.0
0939608.jpg,631,60,1023,688,1.0,26.0
1302842.jpg,18,164,992,452,23.0,91.0
1230044.jpg,1,145,1017,578,13.0,64.0
0451379.jpg,20,138,1172,553,8.0,49.0
0438654.jpg,4,188,995,430,21.0,56.0
2018709.jpg,12,170,1184,573,0.0,35.0
0442373.jpg,40,155,970,408,4.0,13.0
0302001.jpg,40,94,1051,555,29.0,59.0
2147404.jpg,14,169,1189,548,13.0,65.0
0488515.jpg,8,231,1018,481,7.0,44.0
0708641.jpg,8,172,990,471,4.0,14.0
1146069.jpg,10,174,988,498,8.0,48.0
1028093.jpg,39,218,1013,475,5.0,79.0
1688325.jpg,18,189,1486,783,1.0,23.0
0134596.jpg,30,184,1021,431,16.0,76.0
0768014.jpg,0,26,1016,418,29.0,57.0
0800938.jpg,32,78,1021,630,4.0,6.0
1215384.jpg,13,127,1011,489,4.0,6.0
0853774.jpg,19,179,1507,628,4.0,4.0
0302922.jpg,70,132,888,430,10.0,75.0
1004799.jpg,14,184,993,465,28.0,99.0
1110775.jpg,5,136,992,491,4.0,3.0
1763666.jpg,19,80,1009,467,4.0,7.0
1346004.jpg,32,176,986,438,4.0,0.0
0602442.jpg,3,124,1009,388,12.0,53.0
1258703.jpg,14,153,1267,587,4.0,3.0
1347949.jpg,4,193,1003,437,29.0,58.0
1178071.jpg,64,204,972,468,19.0,84.0
0957225.jpg,1,137,1022,612,6.0,38.0
0302987.jpg,322,308,691,505,8.0,48.0
1585256.jpg,2,141,1020,494,8.0,50.0
1927269.jpg,21,183,1006,492,21.0,73.0
2132956.jpg,23,201,1176,646,29.0,57.0
0894219.jpg,6,137,998,462,4.0,3.0
1974384.jpg,28,160,1159,568,3.0,90.0
2244063.jpg,8,177,1014,458,4.0,20.0
1042331.jpg,12,170,1001,487,8.0,50.0
1047759.jpg,58,203,971,493,8.0,49.0
1123669.jpg,23,44,1004,532,20.0,72.0
0062768.jpg,16,103,784,309,1.0,29.0
0480708.jpg,123,366,993,606,21.0,87.0
1156006.jpg,10,157,974,506,8.0,48.0
1161655.jpg,2,156,1019,479,27.0,98.0
1234832.jpg,1,178,1019,477,1.0,29.0
1695918.jpg,18,209,1010,458,4.0,12.0
1085194.jpg,9,46,1182,522,19.0,42.0
1443525.jpg,50,122,1006,446,29.0,61.0
1143126.jpg,6,156,991,467,4.0,7.0
1935836.jpg,22,188,999,497,9.0,92.0
1025168.jpg,11,188,1018,470,13.0,68.0
1055150.jpg,14,198,1192,665,1.0,32.0
0963590.jpg,11,253,1016,498,4.0,12.0
0077519.jpg,50,152,765,356,1.0,30.0
1444742.jpg,12,204,1589,832,25.0,94.0
0418967.jpg,70,229,1198,529,1.0,32.0
0807860.jpg,11,151,994,461,1.0,25.0
2258769.jpg,15,166,1011,517,8.0,50.0
1312882.jpg,10,296,1572,811,7.0,51.0
0337955.jpg,9,193,989,479,15.0,89.0
1921783.jpg,12,176,1186,531,4.0,9.0
0803689.jpg,16,206,1383,548,1.0,31.0
2149247.jpg,5,201,1017,501,4.0,17.0
0065840.jpg,0,46,718,463,4.0,1.0
1686421.jpg,6,177,1192,597,8.0,49.0
1800217.jpg,9,236,1195,538,5.0,79.0
0586536.jpg,70,151,1176,456,21.0,52.0
0625762.jpg,35,204,985,465,1.0,26.0
0572863.jpg,5,159,998,487,2.0,36.0
0948666.jpg,35,13,1021,675,27.0,97.0
1218560.jpg,9,197,995,464,27.0,98.0
0434350.jpg,38,178,991,452,0.0,35.0
0082499.jpg,13,114,875,432,8.0,48.0
0868107.jpg,2,7,1020,679,7.0,45.0
1283832.jpg,4,147,1271,671,7.0,45.0
1318175.jpg,15,229,1006,481,4.0,10.0
1085156.jpg,12,192,1162,607,6.0,82.0
0768404.jpg,9,193,993,477,1.0,21.0
1137003.jpg,8,189,1013,457,27.0,98.0
0885090.jpg,9,167,1011,533,1.0,30.0
1158402.jpg,15,152,995,503,8.0,48.0
2081094.jpg,8,235,1194,543,4.0,20.0
1614860.jpg,20,153,1009,463,21.0,52.0
0957983.jpg,10,152,988,490,4.0,7.0
2116123.jpg,5,109,1022,574,8.0,48.0
1044149.jpg,9,162,1016,486,27.0,98.0
0065431.jpg,16,55,898,386,25.0,94.0
1507531.jpg,7,243,1274,628,1.0,29.0
1285957.jpg,3,16,1022,696,22.0,96.0
0781670.jpg,15,130,1014,522,18.0,83.0
0447772.jpg,10,157,987,505,13.0,67.0
0340217.jpg,14,201,1011,446,7.0,44.0
0540985.jpg,26,169,1129,462,12.0,53.0
1305614.jpg,17,203,1010,479,4.0,13.0
1902706.jpg,2,172,1198,690,6.0,37.0
1028934.jpg,1,35,1022,564,15.0,89.0
0564292.jpg,29,186,1133,482,12.0,54.0
1103363.jpg,15,228,1557,710,1.0,27.0
1225644.jpg,16,35,996,544,4.0,6.0
1251094.jpg,15,261,1589,702,4.0,10.0
1846149.jpg,6,155,1019,488,7.0,51.0
1611167.jpg,16,276,1488,697,27.0,98.0
0804455.jpg,34,271,1575,702,0.0,35.0
2188100.jpg,23,143,1176,629,20.0,72.0
2077738.jpg,20,154,1023,544,24.0,62.0
1859254.jpg,8,127,1271,603,22.0,96.0
0934119.jpg,25,131,1275,728,6.0,82.0
1271461.jpg,0,151,1016,603,21.0,73.0
1362726.jpg,52,206,1018,476,17.0,81.0
1423583.jpg,7,186,1197,524,4.0,0.0
1993814.jpg,0,1,1198,782,10.0,74.0
1877324.jpg,2,64,1197,753,4.0,19.0
1099216.jpg,7,179,994,465,4.0,12.0
2094357.jpg,82,227,1017,556,6.0,37.0
0553599.jpg,13,129,970,516,19.0,42.0
0738206.jpg,2,225,997,432,12.0,55.0
0606502.jpg,26,155,1000,429,4.0,10.0
2185726.jpg,10,196,1190,581,24.0,62.0
0864982.jpg,57,185,1002,516,7.0,51.0
1552976.jpg,27,229,1080,456,7.0,46.0
1567292.jpg,8,221,1018,427,1.0,32.0
1043795.jpg,7,164,995,483,4.0,8.0
1076891.jpg,20,165,1005,447,6.0,38.0
1496924.jpg,35,163,962,526,14.0,71.0
1355208.jpg,8,216,1186,572,15.0,89.0
0301709.jpg,5,138,987,496,1.0,29.0
0721589.jpg,1,216,1007,548,6.0,38.0
1082409.jpg,3,43,1021,582,4.0,0.0
1141657.jpg,9,178,1193,540,17.0,81.0
0295746.jpg,35,241,1009,563,1.0,29.0
0143080.jpg,92,125,892,450,4.0,1.0
0288164.jpg,44,197,968,523,4.0,7.0
0942763.jpg,32,221,1011,457,1.0,30.0
2175627.jpg,21,188,1008,450,1.0,30.0
0771793.jpg,10,223,960,463,19.0,42.0
1647811.jpg,9,251,1186,502,7.0,46.0
0551913.jpg,74,236,1155,472,12.0,54.0
1948449.jpg,5,40,1198,656,4.0,9.0
1769168.jpg,16,158,1007,513,8.0,48.0
0440694.jpg,32,154,1167,555,7.0,51.0
2057963.jpg,12,214,1147,523,17.0,81.0
1414282.jpg,10,144,1001,496,23.0,91.0
0195743.jpg,1,167,1003,440,27.0,97.0
0780820.jpg,52,185,996,554,4.0,7.0
1715545.jpg,14,209,1010,524,14.0,71.0
0782915.jpg,3,97,1010,576,21.0,87.0
2203115.jpg,1,79,1001,541,9.0,92.0
0865314.jpg,18,126,1005,497,4.0,5.0
0548481.jpg,112,228,1080,496,12.0,53.0
1280176.jpg,17,13,1021,660,4.0,6.0
1606078.jpg,40,148,1000,490,6.0,82.0
1824499.jpg,11,122,1014,497,8.0,49.0
2191959.jpg,12,192,1192,537,29.0,61.0
0709332.jpg,34,180,1169,565,3.0,90.0
1573056.jpg,10,230,1010,430,21.0,88.0
1921777.jpg,10,242,1194,499,1.0,32.0
1703213.jpg,9,165,1192,560,4.0,16.0
1258662.jpg,6,201,1252,610,6.0,82.0
1098609.jpg,1,189,998,514,17.0,81.0
1338156.jpg,2,142,1011,492,12.0,55.0
1603036.jpg,8,226,1014,451,4.0,13.0
0167800.jpg,45,119,899,410,4.0,19.0
2243949.jpg,26,109,999,451,0.0,34.0
0894169.jpg,7,131,992,447,21.0,85.0
1456775.jpg,7,101,1021,441,4.0,9.0
1899261.jpg,21,137,1008,430,0.0,35.0
1444896.jpg,7,276,1593,830,4.0,5.0
1387066.jpg,8,162,1010,487,7.0,51.0
1921500.jpg,12,139,1018,487,8.0,49.0
0897305.jpg,28,242,1479,753,13.0,67.0
1830876.jpg,15,185,1033,447,1.0,31.0
0504825.jpg,19,186,1021,488,28.0,99.0
1327513.jpg,20,272,1031,526,4.0,41.0
1455912.jpg,9,245,1181,534,21.0,87.0
2128060.jpg,13,180,1015,469,6.0,37.0
1213050.jpg,14,172,1010,425,4.0,15.0
0064007.jpg,5,136,771,366,4.0,10.0
0114438.jpg,33,98,776,356,16.0,77.0
0631759.jpg,78,151,971,440,19.0,84.0
1157334.jpg,5,162,1021,499,0.0,35.0
1853929.jpg,27,129,998,494,9.0,92.0
2133749.jpg,9,160,1019,552,10.0,75.0
1486383.jpg,26,186,1073,472,4.0,15.0
0771168.jpg,23,177,992,440,4.0,11.0
1560581.jpg,2,151,1274,584,4.0,3.0
1877806.jpg,1,53,1198,762,5.0,79.0
0875317.jpg,10,215,998,453,4.0,1.0
0321715.jpg,41,206,1017,497,21.0,87.0
0939580.jpg,1,7,997,659,1.0,33.0
0986161.jpg,2,76,1015,490,4.0,3.0
2258360.jpg,3,30,1022,635,9.0,92.0
0716334.jpg,9,199,997,451,27.0,97.0
1461207.jpg,9,256,1588,754,1.0,30.0
2137130.jpg,13,144,1195,517,4.0,8.0
2032665.jpg,11,190,1189,621,7.0,51.0
0900488.jpg,12,309,1578,766,13.0,70.0
1840140.jpg,27,179,1046,556,1.0,28.0
0169310.jpg,59,212,996,462,3.0,40.0
1054811.jpg,28,216,1557,759,29.0,60.0
0995278.jpg,6,133,997,512,29.0,59.0
0483246.jpg,12,168,989,463,13.0,67.0
1043800.jpg,8,140,991,499,8.0,48.0
1231578.jpg,38,90,1013,501,10.0,75.0
1723911.jpg,8,193,1270,595,4.0,14.0
1532636.jpg,1,155,1021,663,29.0,58.0
0574284.jpg,10,176,993,447,4.0,12.0
0800914.jpg,19,189,967,423,12.0,43.0
0478337.jpg,311,298,978,553,21.0,85.0
2026894.jpg,4,119,1017,452,4.0,4.0
1668973.jpg,18,208,1013,458,1.0,27.0
0917712.jpg,25,203,1510,667,6.0,39.0
1299601.jpg,6,24,1020,644,16.0,78.0
0712062.jpg,20,209,1028,454,7.0,44.0
1790927.jpg,13,125,1015,447,28.0,99.0
1051497.jpg,13,193,1012,467,5.0,79.0
0732118.jpg,6,147,994,498,2.0,36.0
2191944.jpg,9,176,1190,557,13.0,64.0
2076100.jpg,4,204,1192,573,4.0,19.0
1276526.jpg,11,294,1430,629,5.0,79.0
0466768.jpg,12,27,1022,586,1.0,32.0
1344015.jpg,25,161,1025,507,10.0,75.0
1272644.jpg,44,121,1011,505,29.0,60.0
0872412.jpg,1,57,1021,658,29.0,57.0
0063052.jpg,5,126,794,313,4.0,1.0
0313721.jpg,87,197,890,487,15.0,89.0
1666990.jpg,19,193,985,517,3.0,90.0
1889546.jpg,7,184,1018,525,21.0,73.0
1692498.jpg,21,336,1482,639,7.0,46.0
0065826.jpg,46,183,761,354,4.0,13.0
1229599.jpg,13,96,1008,511,4.0,6.0
1603592.jpg,8,153,1008,480,1.0,25.0
0227119.jpg,17,224,997,480,13.0,68.0
1060500.jpg,5,14,1021,616,4.0,7.0
0523187.jpg,3,219,991,480,27.0,97.0
1227019.jpg,17,199,1268,570,4.0,3.0
2213701.jpg,9,113,1173,600,10.0,75.0
0443884.jpg,10,160,988,440,4.0,9.0
0768287.jpg,14,163,1007,454,23.0,91.0
1742637.jpg,77,208,1001,421,13.0,69.0
0522830.jpg,11,178,985,446,4.0,12.0
0218850.jpg,29,105,1000,471,21.0,52.0
0706175.jpg,3,147,987,472,4.0,8.0
0457869.jpg,9,168,991,439,4.0,11.0
0980196.jpg,11,231,1006,451,4.0,1.0
1944650.jpg,53,200,1071,466,4.0,15.0
1542796.jpg,30,156,1495,681,0.0,35.0
1611166.jpg,25,209,1485,779,10.0,75.0
0062226.jpg,16,49,799,352,21.0,52.0
1156456.jpg,22,219,1016,464,13.0,69.0
0091362.jpg,27,58,786,346,4.0,2.0
0522959.jpg,12,177,992,463,18.0,83.0
1806057.jpg,2,176,1196,553,0.0,35.0
1088361.jpg,1,148,1020,429,0.0,35.0
1198138.jpg,92,228,959,505,10.0,74.0
2212872.jpg,16,183,1165,591,8.0,47.0
1031472.jpg,17,166,996,497,13.0,67.0
1657992.jpg,66,238,1059,519,13.0,70.0
1228464.jpg,31,241,1572,795,6.0,37.0
1018467.jpg,4,125,1019,478,0.0,34.0
1386630.jpg,13,196,1191,551,6.0,39.0
1298145.jpg,2,222,1016,452,27.0,98.0
1588561.jpg,40,209,1098,586,12.0,54.0
1992133.jpg,11,100,1012,474,29.0,59.0
0276022.jpg,34,192,1277,539,4.0,9.0
1318408.jpg,5,187,1021,462,13.0,66.0
0447765.jpg,9,168,988,490,15.0,89.0
1000039.jpg,9,215,991,562,28.0,99.0
1581564.jpg,6,192,1273,623,14.0,71.0
0869684.jpg,5,141,999,449,1.0,21.0
0688080.jpg,8,136,993,466,16.0,77.0
